customer_id,churned,last_active_date
CUST_00874,1,2024-02-27
CUST_00875,1,2024-09-25
CUST_00876,0,2024-12-22
CUST_00877,0,2024-12-03
CUST_00878,0,2024-12-14
CUST_00879,0,2024-12-20
CUST_00880,0,2024-12-11
CUST_00881,0,2024-12-16
CUST_00882,0,2024-12-08
CUST_00883,0,2024-12-31
CUST_00884,0,2024-12-30
CUST_00885,0,2024-12-20
CUST_00886,0,2024-12-06
CUST_00887,0,2024-12-22
CUST_00888,0,2024-12-07
CUST_00889,0,2024-12-21
CUST_00890,0,2024-12-18
CUST_00891,1,2024-10-02
CUST_00892,0,2024-12-20
CUST_00893,1,2023-12-18
CUST_00894,0,2024-12-17
CUST_00895,1,2024-08-26
CUST_00896,1,2023-12-21
CUST_00897,0,2024-12-09
CUST_00898,0,2024-12-07
CUST_00899,1,2024-06-29
CUST_00900,0,2024-12-13
CUST_00901,0,2024-12-23
CUST_00902,0,2024-12-11
CUST_00903,1,2024-04-06
CUST_00904,0,2024-12-01
CUST_00905,0,2024-12-19
CUST_00906,1,2024-07-07
CUST_00907,0,2024-12-16
CUST_00908,1,2024-09-22
CUST_00909,0,2024-12-26
CUST_00910,1,2024-07-19
CUST_00911,1,2023-11-30
CUST_00912,1,2024-05-18
CUST_00913,0,2024-12-23
CUST_00914,0,2024-12-29
CUST_00915,0,2024-12-31
CUST_00916,0,2024-12-21
CUST_00917,1,2024-08-27
CUST_00918,0,2024-12-18
CUST_00919,1,2024-06-18
CUST_00920,0,2024-12-16
CUST_00921,1,2024-03-05
CUST_00922,1,2024-08-12
CUST_00923,1,2024-06-19
CUST_00924,0,2024-12-11
CUST_00925,0,2024-12-03
CUST_00926,1,2023-07-19
CUST_00927,0,2024-12-25
CUST_00928,0,2024-12-18
CUST_00929,0,2024-12-26
CUST_00930,0,2024-12-25
CUST_00931,1,2024-05-27
CUST_00932,0,2024-12-30
CUST_00933,0,2024-12-06
CUST_00934,1,2024-03-02
CUST_00935,0,2024-12-06
CUST_00936,0,2024-12-17
CUST_00937,0,2024-12-09
CUST_00938,0,2024-12-20
CUST_00939,1,2024-05-05
CUST_00940,0,2024-12-08
CUST_00941,0,2024-12-15
CUST_00942,0,2024-12-22
CUST_00943,0,2024-12-20
CUST_00944,0,2024-12-26
CUST_00945,0,2024-12-05
CUST_00946,0,2024-12-05
CUST_00947,0,2024-12-16
CUST_00948,1,2024-08-22
CUST_00949,1,2023-06-13
CUST_00950,1,2024-01-06
CUST_00951,1,2024-03-05
CUST_00952,0,2024-12-01
CUST_00953,0,2024-12-29
CUST_00954,1,2024-02-02
CUST_00955,0,2024-12-18
CUST_00956,0,2024-12-02
CUST_00957,1,2024-05-28
CUST_00958,0,2024-12-20
CUST_00959,0,2024-12-22
CUST_00960,0,2024-12-30
CUST_00961,0,2024-12-24
CUST_00962,1,2024-08-03
CUST_00963,0,2024-12-03
CUST_00964,0,2024-12-17
CUST_00965,0,2024-12-27
CUST_00966,0,2024-12-04
CUST_00967,0,2024-12-29
CUST_00968,1,2024-06-03
CUST_00969,0,2024-12-11
CUST_00970,1,2024-10-02
CUST_00971,1,2024-08-14
CUST_00972,0,2024-12-07
CUST_00973,0,2024-12-24
CUST_00974,0,2024-12-11
CUST_00975,1,2024-06-02
CUST_00976,1,2024-03-14
CUST_00977,0,2024-12-10
CUST_00978,1,2023-05-30
CUST_00979,0,2024-12-19
CUST_00980,0,2024-12-01
CUST_00981,0,2024-12-28
CUST_00982,0,2024-12-01
CUST_00983,0,2024-12-06
CUST_00984,0,2024-12-09
CUST_00985,0,2024-12-06
CUST_00986,0,2024-12-21
CUST_00987,1,2024-09-17
CUST_00988,0,2024-12-21
CUST_00989,0,2024-12-17
CUST_00990,0,2024-12-27
CUST_00991,1,2024-07-28
CUST_00992,0,2024-12-07
CUST_00993,0,2024-12-03
CUST_00994,1,2023-11-27
CUST_00995,0,2024-12-13
CUST_00996,0,2024-12-28
CUST_00997,0,2024-12-09
CUST_00998,1,2024-02-19
CUST_00999,1,2024-04-09
CUST_01000,1,2024-09-07
CUST_01001,0,2024-12-06
CUST_01002,0,2024-12-13
CUST_01003,0,2024-12-02
CUST_01004,0,2024-12-04
CUST_01005,0,2024-12-05
CUST_01006,1,2024-04-30
CUST_01007,0,2024-12-18
CUST_01008,1,2024-07-21
CUST_01009,1,2024-09-25
CUST_01010,0,2024-12-31
CUST_01011,0,2024-12-21
CUST_01012,0,2024-12-20
CUST_01013,0,2024-12-16
CUST_01014,0,2024-12-31
CUST_01015,0,2024-12-09
CUST_01016,0,2024-12-27
CUST_01017,1,2024-09-09
CUST_01018,0,2024-12-18
CUST_01019,0,2024-12-29
CUST_01020,0,2024-12-10
CUST_01021,0,2024-12-30
CUST_01022,1,2024-08-01
CUST_01023,0,2024-12-04
CUST_01024,0,2024-12-27
CUST_01025,1,2024-06-03
CUST_01026,0,2024-12-14
CUST_01027,0,2024-12-25
CUST_01028,0,2024-12-06
CUST_01029,0,2024-12-10
CUST_01030,0,2024-12-26
CUST_01031,0,2024-12-27
CUST_01032,0,2024-12-22
CUST_01033,1,2024-09-24
CUST_01034,0,2024-12-07
CUST_01035,1,2024-09-13
CUST_01036,0,2024-12-30
CUST_01037,0,2024-12-02
CUST_01038,0,2024-12-31
CUST_01039,0,2024-12-18
CUST_01040,0,2024-12-21
CUST_01041,0,2024-12-16
CUST_01042,1,2024-04-29
CUST_01043,0,2024-12-22
CUST_01044,0,2024-12-06
CUST_01045,0,2024-12-10
CUST_01046,0,2024-12-22
CUST_01047,0,2024-12-19
CUST_01048,0,2024-12-01
CUST_01049,1,2024-04-14
CUST_01050,0,2024-12-25
CUST_01051,0,2024-12-26
CUST_01052,0,2024-12-17
CUST_01053,0,2024-12-05
CUST_01054,0,2024-12-01
CUST_01055,0,2024-12-28
CUST_01056,0,2024-12-14
CUST_01057,0,2024-12-15
CUST_01058,0,2024-12-29
CUST_01059,0,2024-12-28
CUST_01060,0,2024-12-06
CUST_01061,0,2024-12-15
CUST_01062,0,2024-12-03
CUST_01063,1,2024-08-11
CUST_01064,0,2024-12-03
CUST_01065,0,2024-12-17
CUST_01066,0,2024-12-04
CUST_01067,0,2024-12-02
CUST_01068,0,2024-12-06
CUST_01069,0,2024-12-27
CUST_01070,0,2024-12-26
CUST_01071,0,2024-12-13
CUST_01072,1,2024-04-06
CUST_01073,0,2024-12-08
CUST_01074,1,2024-04-15
CUST_01075,0,2024-12-17
CUST_01076,0,2024-12-05
CUST_01077,0,2024-12-03
CUST_01078,0,2024-12-19
CUST_01079,0,2024-12-12
CUST_01080,1,2024-09-05
CUST_01081,0,2024-12-27
CUST_01082,1,2024-02-06
CUST_01083,0,2024-12-08
CUST_01084,0,2024-12-17
CUST_01085,0,2024-12-06
CUST_01086,0,2024-12-07
CUST_01087,1,2023-08-05
CUST_01088,0,2024-12-12
CUST_01089,1,2024-04-18
CUST_01090,0,2024-12-05
CUST_01091,1,2024-06-20
CUST_01092,1,2024-04-24
CUST_01093,1,2023-09-13
CUST_01094,0,2024-12-13
CUST_01095,1,2024-01-28
CUST_01096,0,2024-12-13
CUST_01097,0,2024-12-21
CUST_01098,0,2024-12-16
CUST_01099,0,2024-12-18
CUST_01100,0,2024-12-09
CUST_01101,0,2024-12-25
CUST_01102,0,2024-12-31
CUST_01103,1,2023-06-05
CUST_01104,0,2024-12-09
CUST_01105,0,2024-12-13
CUST_01106,0,2024-12-16
CUST_01107,0,2024-12-22
CUST_01108,1,2023-02-09
CUST_01109,1,2024-06-02
CUST_01110,0,2024-12-23
CUST_01111,1,2024-07-01
CUST_01112,0,2024-12-01
CUST_01113,0,2024-12-15
CUST_01114,0,2024-12-11
CUST_01115,0,2024-12-29
CUST_01116,0,2024-12-29
CUST_01117,1,2024-06-25
CUST_01118,0,2024-12-09
CUST_01119,0,2024-12-18
CUST_01120,0,2024-12-10
CUST_01121,0,2024-12-15
CUST_01122,0,2024-12-04
CUST_01123,0,2024-12-20
CUST_01124,1,2024-08-15
CUST_01125,0,2024-12-31
CUST_01126,0,2024-12-23
CUST_01127,1,2024-07-31
CUST_01128,1,2024-06-27
CUST_01129,0,2024-12-17
CUST_01130,1,2024-07-28
CUST_01131,0,2024-12-26
CUST_01132,0,2024-12-17
CUST_01133,1,2024-01-21
CUST_01134,0,2024-12-06
CUST_01135,0,2024-12-22
CUST_01136,1,2024-08-07
CUST_01137,1,2024-05-07
CUST_01138,0,2024-12-13
CUST_01139,1,2024-04-02
CUST_01140,1,2024-07-17
CUST_01141,0,2024-12-18
CUST_01142,0,2024-12-01
CUST_01143,1,2023-09-21
CUST_01144,0,2024-12-30
CUST_01145,0,2024-12-02
CUST_01146,0,2024-12-17
CUST_01147,0,2024-12-14
CUST_01148,0,2024-12-30
CUST_01149,0,2024-12-27
CUST_01150,1,2024-03-29
CUST_01151,0,2024-12-10
CUST_01152,0,2024-12-12
CUST_01153,0,2024-12-29
CUST_01154,0,2024-12-05
CUST_01155,0,2024-12-26
CUST_01156,0,2024-12-09
CUST_01157,0,2024-12-24
CUST_01158,0,2024-12-25
CUST_01159,0,2024-12-04
CUST_01160,0,2024-12-07
CUST_01161,0,2024-12-30
CUST_01162,0,2024-12-30
CUST_01163,0,2024-12-25
CUST_01164,1,2023-08-23
CUST_01165,0,2024-12-14
CUST_01166,0,2024-12-05
CUST_01167,0,2024-12-19
CUST_01168,0,2024-12-31
CUST_01169,0,2024-12-18
CUST_01170,0,2024-12-26
CUST_01171,0,2024-12-30
CUST_01172,0,2024-12-12
CUST_01173,1,2024-07-08
CUST_01174,1,2024-08-08
CUST_01175,0,2024-12-25
CUST_01176,0,2024-12-05
CUST_01177,0,2024-12-21
CUST_01178,0,2024-12-23
CUST_01179,0,2024-12-06
CUST_01180,0,2024-12-25
CUST_01181,0,2024-12-30
CUST_01182,0,2024-12-27
CUST_01183,0,2024-12-20
CUST_01184,0,2024-12-20
CUST_01185,0,2024-12-05
CUST_01186,0,2024-12-31
CUST_01187,0,2024-12-30
CUST_01188,1,2024-04-07
CUST_01189,0,2024-12-08
CUST_01190,0,2024-12-23
CUST_01191,0,2024-12-17
CUST_01192,0,2024-12-16
CUST_01193,0,2024-12-27
CUST_01194,0,2024-12-27
CUST_01195,0,2024-12-30
CUST_01196,0,2024-12-25
CUST_01197,0,2024-12-19
CUST_01198,0,2024-12-30
CUST_01199,0,2024-12-21
CUST_01200,0,2024-12-11
CUST_01201,0,2024-12-28
CUST_01202,1,2023-08-19
CUST_01203,0,2024-12-20
CUST_01204,0,2024-12-01
CUST_01205,0,2024-12-22
CUST_01206,0,2024-12-31
CUST_01207,1,2024-09-01
CUST_01208,0,2024-12-29
CUST_01209,0,2024-12-24
CUST_01210,0,2024-12-06
CUST_01211,0,2024-12-05
CUST_01212,1,2024-08-20
CUST_01213,0,2024-12-25
CUST_01214,0,2024-12-06
CUST_01215,1,2024-09-28
CUST_01216,0,2024-12-13
CUST_01217,0,2024-12-16
CUST_01218,1,2024-07-24
CUST_01219,0,2024-12-21
CUST_01220,0,2024-12-08
CUST_01221,0,2024-12-17
CUST_01222,0,2024-12-14
CUST_01223,1,2024-07-25
CUST_01224,1,2023-11-15
CUST_01225,0,2024-12-06
CUST_01226,0,2024-12-13
CUST_01227,0,2024-12-21
CUST_01228,0,2024-12-01
CUST_01229,0,2024-12-13
CUST_01230,0,2024-12-21
CUST_01231,0,2024-12-17
CUST_01232,0,2024-12-02
CUST_01233,0,2024-12-05
CUST_01234,0,2024-12-19
CUST_01235,1,2024-08-13
CUST_01236,1,2024-09-10
CUST_01237,0,2024-12-15
CUST_01238,0,2024-12-22
CUST_01239,1,2024-06-30
CUST_01240,0,2024-12-08
CUST_01241,0,2024-12-14
CUST_01242,0,2024-12-11
CUST_01243,0,2024-12-23
CUST_01244,0,2024-12-14
CUST_01245,0,2024-12-10
CUST_01246,0,2024-12-17
CUST_01247,0,2024-12-04
CUST_01248,0,2024-12-07
CUST_01249,1,2023-10-07
CUST_01250,1,2024-07-17
CUST_01251,1,2024-05-31
CUST_01252,0,2024-12-24
CUST_01253,0,2024-12-28
CUST_01254,0,2024-12-28
CUST_01255,1,2024-07-30
CUST_01256,1,2023-02-16
CUST_01257,0,2024-12-08
CUST_01258,0,2024-12-04
CUST_01259,0,2024-12-06
CUST_01260,0,2024-12-29
CUST_01261,0,2024-12-31
CUST_01262,0,2024-12-30
CUST_01263,0,2024-12-20
CUST_01264,0,2024-12-12
CUST_01265,1,2023-09-07
CUST_01266,0,2024-12-16
CUST_01267,0,2024-12-22
CUST_01268,0,2024-12-01
CUST_01269,1,2023-07-13
CUST_01270,0,2024-12-14
CUST_01271,0,2024-12-23
CUST_01272,0,2024-12-02
CUST_01273,0,2024-12-28
CUST_01274,0,2024-12-22
CUST_01275,0,2024-12-09
CUST_01276,0,2024-12-20
CUST_01277,1,2023-04-22
CUST_01278,1,2023-12-10
CUST_01279,0,2024-12-18
CUST_01280,0,2024-12-10
CUST_01281,0,2024-12-03
CUST_01282,0,2024-12-31
CUST_01283,0,2024-12-24
CUST_01284,1,2024-04-22
CUST_01285,0,2024-12-26
CUST_01286,0,2024-12-30
CUST_01287,0,2024-12-30
CUST_01288,0,2024-12-07
CUST_01289,0,2024-12-14
CUST_01290,0,2024-12-09
CUST_01291,0,2024-12-24
CUST_01292,0,2024-12-04
CUST_01293,1,2023-12-19
CUST_01294,0,2024-12-28
CUST_01295,1,2024-07-17
CUST_01296,1,2023-06-13
CUST_01297,0,2024-12-06
CUST_01298,1,2024-03-29
CUST_01299,1,2024-07-09
CUST_01300,1,2024-07-16
CUST_01301,0,2024-12-07
CUST_01302,0,2024-12-04
CUST_01303,1,2023-04-23
CUST_01304,0,2024-12-17
CUST_01305,0,2024-12-20
CUST_01306,0,2024-12-05
CUST_01307,0,2024-12-13
CUST_01308,1,2024-09-13
CUST_01309,0,2024-12-14
CUST_01310,0,2024-12-02
CUST_01311,0,2024-12-18
CUST_01312,1,2024-03-08
CUST_01313,1,2024-06-03
CUST_01314,0,2024-12-16
CUST_01315,0,2024-12-20
CUST_01316,0,2024-12-03
CUST_01317,1,2024-09-08
CUST_01318,0,2024-12-21
CUST_01319,0,2024-12-16
CUST_01320,0,2024-12-22
CUST_01321,0,2024-12-22
CUST_01322,1,2024-08-04
CUST_01323,1,2023-09-16
CUST_01324,1,2024-09-27
CUST_01325,1,2024-09-23
CUST_01326,1,2024-09-10
CUST_01327,0,2024-12-24
CUST_01328,1,2023-04-18
CUST_01329,1,2024-01-20
CUST_01330,0,2024-12-10
CUST_01331,0,2024-12-11
CUST_01332,1,2023-07-10
CUST_01333,0,2024-12-25
CUST_01334,0,2024-12-20
CUST_01335,0,2024-12-25
CUST_01336,0,2024-12-25
CUST_01337,0,2024-12-01
CUST_01338,0,2024-12-03
CUST_01339,0,2024-12-28
CUST_01340,1,2023-10-02
CUST_01341,1,2024-06-12
CUST_01342,1,2024-03-29
CUST_01343,0,2024-12-29
CUST_01344,1,2024-09-27
CUST_01345,0,2024-12-26
CUST_01346,0,2024-12-29
CUST_01347,0,2024-12-16
CUST_01348,0,2024-12-10
CUST_01349,1,2024-01-23
CUST_01350,1,2024-07-08
CUST_01351,0,2024-12-21
CUST_01352,1,2023-09-14
CUST_01353,0,2024-12-10
CUST_01354,0,2024-12-14
CUST_01355,1,2023-07-23
CUST_01356,0,2024-12-24
CUST_01357,1,2023-11-09
CUST_01358,0,2024-12-02
CUST_01359,0,2024-12-30
CUST_01360,0,2024-12-21
CUST_01361,0,2024-12-03
CUST_01362,0,2024-12-08
CUST_01363,0,2024-12-29
CUST_01364,1,2024-07-29
CUST_01365,1,2024-05-11
CUST_01366,0,2024-12-10
CUST_01367,0,2024-12-24
CUST_01368,0,2024-12-31
CUST_01369,0,2024-12-15
CUST_01370,0,2024-12-28
CUST_01371,0,2024-12-10
CUST_01372,0,2024-12-30
CUST_01373,0,2024-12-01
CUST_01374,0,2024-12-03
CUST_01375,0,2024-12-14
CUST_01376,0,2024-12-19
CUST_01377,0,2024-12-08
CUST_01378,1,2024-06-25
CUST_01379,0,2024-12-29
CUST_01380,0,2024-12-18
CUST_01381,0,2024-12-09
CUST_01382,0,2024-12-08
CUST_01383,1,2024-01-13
CUST_01384,1,2024-04-20
CUST_01385,0,2024-12-24
CUST_01386,0,2024-12-20
CUST_01387,0,2024-12-29
CUST_01388,1,2024-05-09
CUST_01389,1,2024-07-31
CUST_01390,0,2024-12-13
CUST_01391,0,2024-12-03
CUST_01392,1,2024-07-30
CUST_01393,0,2024-12-20
CUST_01394,0,2024-12-27
CUST_01395,0,2024-12-06
CUST_01396,0,2024-12-29
CUST_01397,0,2024-12-11
CUST_01398,0,2024-12-11
CUST_01399,1,2024-01-18
CUST_01400,1,2023-12-05
CUST_01401,1,2024-04-09
CUST_01402,0,2024-12-10
CUST_01403,0,2024-12-18
CUST_01404,0,2024-12-26
CUST_01405,0,2024-12-16
CUST_01406,0,2024-12-02
CUST_01407,1,2024-07-05
CUST_01408,0,2024-12-09
CUST_01409,0,2024-12-23
CUST_01410,1,2024-02-03
CUST_01411,0,2024-12-15
CUST_01412,0,2024-12-04
CUST_01413,0,2024-12-16
CUST_01414,0,2024-12-27
CUST_01415,0,2024-12-30
CUST_01416,0,2024-12-23
CUST_01417,0,2024-12-15
CUST_01418,0,2024-12-03
CUST_01419,0,2024-12-31
CUST_01420,0,2024-12-24
CUST_01421,1,2024-07-28
CUST_01422,1,2024-02-22
CUST_01423,0,2024-12-11
CUST_01424,1,2024-01-19
CUST_01425,0,2024-12-04
CUST_01426,0,2024-12-27
CUST_01427,1,2024-04-07
CUST_01428,0,2024-12-28
CUST_01429,0,2024-12-10
CUST_01430,0,2024-12-17
CUST_01431,0,2024-12-11
CUST_01432,0,2024-12-09
CUST_01433,0,2024-12-09
CUST_01434,0,2024-12-27
CUST_01435,0,2024-12-22
CUST_01436,0,2024-12-23
CUST_01437,0,2024-12-09
CUST_01438,1,2024-08-12
CUST_01439,0,2024-12-25
CUST_01440,0,2024-12-18
CUST_01441,0,2024-12-31
CUST_01442,0,2024-12-22
CUST_01443,0,2024-12-17
CUST_01444,0,2024-12-08
CUST_01445,1,2023-10-16
CUST_01446,0,2024-12-11
CUST_01447,0,2024-12-22
CUST_01448,0,2024-12-19
CUST_01449,0,2024-12-17
CUST_01450,0,2024-12-15
CUST_01451,0,2024-12-25
CUST_01452,0,2024-12-03
CUST_01453,0,2024-12-09
CUST_01454,0,2024-12-27
CUST_01455,0,2024-12-10
CUST_01456,0,2024-12-09
CUST_01457,1,2024-06-02
CUST_01458,0,2024-12-02
CUST_01459,0,2024-12-17
CUST_01460,0,2024-12-29
CUST_01461,0,2024-12-06
CUST_01462,0,2024-12-23
CUST_01463,0,2024-12-03
CUST_01464,1,2024-03-17
CUST_01465,0,2024-12-04
CUST_01466,0,2024-12-09
CUST_01467,0,2024-12-18
CUST_01468,1,2024-02-08
CUST_01469,0,2024-12-23
CUST_01470,0,2024-12-01
CUST_01471,0,2024-12-11
CUST_01472,0,2024-12-10
CUST_01473,0,2024-12-17
CUST_01474,0,2024-12-02
CUST_01475,0,2024-12-25
CUST_01476,0,2024-12-08
CUST_01477,0,2024-12-19
CUST_01478,1,2024-06-15
CUST_01479,0,2024-12-18
CUST_01480,0,2024-12-20
CUST_01481,0,2024-12-07
CUST_01482,1,2024-02-23
CUST_01483,0,2024-12-08
CUST_01484,0,2024-12-15
CUST_01485,0,2024-12-29
CUST_01486,1,2024-08-11
CUST_01487,1,2024-01-21
CUST_01488,1,2023-06-18
CUST_01489,1,2024-03-22
CUST_01490,0,2024-12-08
CUST_01491,1,2023-09-11
CUST_01492,0,2024-12-03
CUST_01493,0,2024-12-24
CUST_01494,1,2023-07-24
CUST_01495,1,2024-02-09
CUST_01496,0,2024-12-16
CUST_01497,0,2024-12-12
CUST_01498,1,2023-11-22
CUST_01499,1,2024-07-01
CUST_01500,0,2024-12-21
CUST_01501,0,2024-12-23
CUST_01502,0,2024-12-09
CUST_01503,0,2024-12-02
CUST_01504,0,2024-12-11
CUST_01505,1,2024-06-15
CUST_01506,0,2024-12-07
CUST_01507,1,2024-07-04
CUST_01508,1,2024-08-13
CUST_01509,0,2024-12-19
CUST_01510,0,2024-12-18
CUST_01511,0,2024-12-11
CUST_01512,0,2024-12-29
CUST_01513,0,2024-12-28
CUST_01514,0,2024-12-21
CUST_01515,0,2024-12-03
CUST_01516,0,2024-12-12
CUST_01517,0,2024-12-12
CUST_01518,0,2024-12-24
CUST_01519,0,2024-12-22
CUST_01520,1,2024-01-06
CUST_01521,1,2024-02-15
CUST_01522,0,2024-12-22
CUST_01523,0,2024-12-01
CUST_01524,0,2024-12-02
CUST_01525,0,2024-12-09
CUST_01526,0,2024-12-16
CUST_01527,0,2024-12-30
CUST_01528,1,2023-12-15
CUST_01529,0,2024-12-09
CUST_01530,0,2024-12-23
CUST_01531,0,2024-12-05
CUST_01532,0,2024-12-22
CUST_01533,0,2024-12-24
CUST_01534,0,2024-12-12
CUST_01535,1,2023-09-20
CUST_01536,0,2024-12-25
CUST_01537,0,2024-12-31
CUST_01538,0,2024-12-12
CUST_01539,0,2024-12-09
CUST_01540,0,2024-12-02
CUST_01541,0,2024-12-05
CUST_01542,1,2023-11-06
CUST_01543,0,2024-12-30
CUST_01544,0,2024-12-13
CUST_01545,0,2024-12-22
CUST_01546,0,2024-12-07
CUST_01547,1,2024-05-24
CUST_01548,1,2024-08-25
CUST_01549,0,2024-12-08
CUST_01550,0,2024-12-30
CUST_01551,0,2024-12-29
CUST_01552,0,2024-12-08
CUST_01553,0,2024-12-07
CUST_01554,0,2024-12-18
CUST_01555,0,2024-12-29
CUST_01556,0,2024-12-15
CUST_01557,0,2024-12-03
CUST_01558,0,2024-12-08
CUST_01559,1,2024-04-26
CUST_01560,0,2024-12-10
CUST_01561,0,2024-12-20
CUST_01562,0,2024-12-02
CUST_01563,0,2024-12-12
CUST_01564,1,2024-05-17
CUST_01565,1,2024-08-12
CUST_01566,1,2024-05-27
CUST_01567,0,2024-12-29
CUST_01568,1,2023-07-25
CUST_01569,1,2023-11-03
CUST_01570,0,2024-12-14
CUST_01571,0,2024-12-08
CUST_01572,0,2024-12-14
CUST_01573,0,2024-12-31
CUST_01574,0,2024-12-16
CUST_01575,0,2024-12-17
CUST_01576,1,2024-02-06
CUST_01577,0,2024-12-25
CUST_01578,0,2024-12-29
CUST_01579,1,2024-08-05
CUST_01580,1,2024-03-07
CUST_01581,0,2024-12-16
CUST_01582,1,2024-06-25
CUST_01583,0,2024-12-04
CUST_01584,0,2024-12-06
CUST_01585,1,2024-09-01
CUST_01586,0,2024-12-29
CUST_01587,0,2024-12-09
CUST_01588,0,2024-12-16
CUST_01589,0,2024-12-13
CUST_01590,0,2024-12-09
CUST_01591,1,2024-06-17
CUST_01592,1,2023-05-05
CUST_01593,0,2024-12-23
CUST_01594,0,2024-12-29
CUST_01595,0,2024-12-14
CUST_01596,0,2024-12-08
CUST_01597,1,2024-02-07
CUST_01598,0,2024-12-23
CUST_01599,0,2024-12-18
CUST_01600,1,2024-06-25
CUST_01601,0,2024-12-11
CUST_01602,1,2024-08-25
CUST_01603,0,2024-12-02
CUST_01604,0,2024-12-12
CUST_01605,1,2024-07-03
CUST_01606,0,2024-12-07
CUST_01607,0,2024-12-03
CUST_01608,0,2024-12-11
CUST_01609,0,2024-12-22
CUST_01610,0,2024-12-15
CUST_01611,0,2024-12-06
CUST_01612,0,2024-12-16
CUST_01613,0,2024-12-10
CUST_01614,0,2024-12-23
CUST_01615,1,2024-06-09
CUST_01616,1,2023-09-28
CUST_01617,0,2024-12-30
CUST_01618,0,2024-12-01
CUST_01619,0,2024-12-20
CUST_01620,1,2023-06-07
CUST_01621,0,2024-12-02
CUST_01622,0,2024-12-10
CUST_01623,0,2024-12-30
CUST_01624,0,2024-12-02
CUST_01625,0,2024-12-29
CUST_01626,1,2024-09-12
CUST_01627,0,2024-12-06
CUST_01628,0,2024-12-06
CUST_01629,0,2024-12-07
CUST_01630,0,2024-12-23
CUST_01631,0,2024-12-03
CUST_01632,0,2024-12-01
CUST_01633,0,2024-12-19
CUST_01634,0,2024-12-01
CUST_01635,0,2024-12-17
CUST_01636,0,2024-12-13
CUST_01637,0,2024-12-13
CUST_01638,1,2024-08-11
CUST_01639,1,2024-08-01
CUST_01640,0,2024-12-10
CUST_01641,0,2024-12-12
CUST_01642,1,2024-08-15
CUST_01643,0,2024-12-09
CUST_01644,0,2024-12-19
CUST_01645,0,2024-12-12
CUST_01646,1,2023-08-08
CUST_01647,0,2024-12-06
CUST_01648,1,2024-09-07
CUST_01649,0,2024-12-01
CUST_01650,0,2024-12-12
CUST_01651,0,2024-12-13
CUST_01652,1,2023-10-25
CUST_01653,1,2023-10-11
CUST_01654,1,2023-11-24
CUST_01655,0,2024-12-10
CUST_01656,0,2024-12-15
CUST_01657,1,2024-06-19
CUST_01658,0,2024-12-23
CUST_01659,0,2024-12-03
CUST_01660,0,2024-12-05
CUST_01661,1,2024-09-03
CUST_01662,0,2024-12-28
CUST_01663,0,2024-12-03
CUST_01664,1,2024-03-01
CUST_01665,0,2024-12-03
CUST_01666,0,2024-12-02
CUST_01667,0,2024-12-10
CUST_01668,0,2024-12-12
CUST_01669,0,2024-12-20
CUST_01670,0,2024-12-16
CUST_01671,0,2024-12-24
CUST_01672,0,2024-12-29
CUST_01673,1,2024-10-01
CUST_01674,0,2024-12-28
CUST_01675,1,2024-04-27
CUST_01676,1,2023-09-30
CUST_01677,0,2024-12-24
CUST_01678,1,2024-09-19
CUST_01679,0,2024-12-25
CUST_01680,0,2024-12-27
CUST_01681,0,2024-12-12
CUST_01682,0,2024-12-20
CUST_01683,0,2024-12-07
CUST_01684,0,2024-12-08
CUST_01685,0,2024-12-25
CUST_01686,0,2024-12-04
CUST_01687,1,2024-02-09
CUST_01688,0,2024-12-07
CUST_01689,0,2024-12-13
CUST_01690,0,2024-12-18
CUST_01691,0,2024-12-07
CUST_01692,1,2023-09-01
CUST_01693,0,2024-12-17
CUST_01694,1,2023-04-26
CUST_01695,0,2024-12-25
CUST_01696,0,2024-12-24
CUST_01697,0,2024-12-07
CUST_01698,1,2024-05-26
CUST_01699,0,2024-12-22
CUST_01700,1,2024-01-01
CUST_01701,1,2024-07-15
CUST_01702,1,2023-10-26
CUST_01703,0,2024-12-06
CUST_01704,0,2024-12-18
CUST_01705,1,2023-10-07
CUST_01706,0,2024-12-30
CUST_01707,1,2024-05-03
CUST_01708,0,2024-12-20
CUST_01709,0,2024-12-06
CUST_01710,0,2024-12-07
CUST_01711,0,2024-12-29
CUST_01712,0,2024-12-30
CUST_01713,0,2024-12-10
CUST_01714,0,2024-12-01
CUST_01715,0,2024-12-05
CUST_01716,0,2024-12-05
CUST_01717,0,2024-12-30
CUST_01718,0,2024-12-26
CUST_01719,0,2024-12-14
CUST_01720,0,2024-12-11
CUST_01721,1,2024-08-21
CUST_01722,0,2024-12-10
CUST_01723,0,2024-12-11
CUST_01724,1,2024-02-08
CUST_01725,1,2024-06-05
CUST_01726,0,2024-12-22
CUST_01727,1,2023-07-29
CUST_01728,0,2024-12-06
CUST_01729,0,2024-12-04
CUST_01730,0,2024-12-02
CUST_01731,1,2023-07-12
CUST_01732,0,2024-12-22
CUST_01733,1,2024-05-18
CUST_01734,0,2024-12-08
CUST_01735,1,2024-05-20
CUST_01736,1,2024-08-10
CUST_01737,1,2024-09-27
CUST_01738,0,2024-12-15
CUST_01739,0,2024-12-27
CUST_01740,0,2024-12-28
CUST_01741,0,2024-12-23
CUST_01742,0,2024-12-11
CUST_01743,0,2024-12-29
CUST_01744,0,2024-12-03
CUST_01745,1,2024-05-13
CUST_01746,0,2024-12-15
CUST_01747,0,2024-12-31
