customer_id,age,gender,city,subscription_tier,tenure_days,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,unique_categories,days_since_last_purchase,total_tickets,resolved_tickets,avg_resolution_days,ticket_resolution_rate,total_reviews,avg_rating,min_rating,churned
CUST_01030,38,Female,Nashville,Basic,283,14,1219.329799999999,87.09498571428564,350.9397999999992,8,48,1.0,1.0,4.0,1.0,4.0,3.5,1.0,0
CUST_01031,33,Female,New York,Premium,602,16,1026.15,64.134375,214.13,9,12,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0
CUST_01032,52,Female,Los Angeles,Premium,490,17,921.19,54.18764705882353,173.15,7,83,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0
CUST_01033,36,Female,Boston,Free,356,16,856.0,53.5,103.8,8,52,2.0,1.0,5.0,0.5,2.0,2.0,1.0,1
CUST_01034,50,Female,Philadelphia,Free,339,11,800.08,72.73454545454545,199.83,7,13,3.0,2.0,1.5,0.667,4.0,2.5,2.0,0
CUST_01035,37,Male,Austin,Premium,698,14,940.15,67.15357142857142,178.22,6,55,0.0,0.0,0.0,0.0,2.0,4.5,4.0,1
CUST_01036,52,Male,Austin,Free,574,8,348.65,43.58125,72.11,5,71,1.0,0.0,0.0,0.0,4.0,2.25,1.0,0
CUST_01037,40,Male,Seattle,Premium,271,14,879.53,62.82357142857143,165.11,8,20,1.0,1.0,3.0,1.0,2.0,4.5,4.0,0
CUST_01038,67,Male,Philadelphia,Premium,351,11,694.85,63.16818181818182,161.34,7,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01039,44,Male,San Diego,Premium,653,12,693.52,57.79333333333333,149.84,8,59,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0
CUST_01040,52,Male,Austin,Premium,591,14,778.55,55.61071428571428,159.69,6,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01041,31,Male,Dallas,Premium,356,18,866.13,48.11833333333333,218.41,6,27,1.0,1.0,5.0,1.0,5.0,4.4,3.0,0
CUST_01042,50,Male,San Antonio,Free,410,9,811.04,90.11555555555555,187.77,5,19,3.0,2.0,3.5,0.667,4.0,3.0,1.0,1
CUST_01043,36,Female,Seattle,Basic,446,16,1169.33,73.083125,272.98,6,3,3.0,3.0,5.7,1.0,3.0,2.33,1.0,0
CUST_01044,43,Male,Houston,Basic,615,13,1441.5,110.88461538461539,285.65,8,9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
CUST_01045,41,Male,New York,Premium,541,16,1688.12,105.5075,287.42,7,2,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0
CUST_01046,75,Male,San Diego,Enterprise,201,14,1001.7897999999991,71.55641428571423,350.9397999999992,7,3,1.0,1.0,6.0,1.0,5.0,3.4,1.0,0
CUST_01047,35,Female,San Antonio,Basic,611,17,1253.6797999999992,73.74587058823525,350.9397999999992,9,62,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0
CUST_01048,18,Female,Phoenix,Free,465,10,598.53,59.852999999999994,153.28,8,2,3.0,3.0,4.7,1.0,5.0,2.8,1.0,0
CUST_01049,43,Male,Denver,Basic,275,15,838.97,55.931333333333335,212.74,8,11,1.0,1.0,5.0,1.0,1.0,5.0,5.0,1
CUST_01050,48,Female,Houston,Basic,439,18,1060.41,58.91166666666667,195.12,9,22,3.0,2.0,4.5,0.667,0.0,0.0,0.0,0
CUST_01051,47,Male,Denver,Free,229,11,483.42,43.947272727272725,92.23,6,30,5.0,3.0,4.7,0.6,2.0,2.0,1.0,0
CUST_01052,33,Male,Houston,Free,606,11,716.41,65.12818181818182,273.96,7,47,2.0,2.0,5.5,1.0,4.0,3.75,3.0,0
CUST_01053,29,Male,Chicago,Free,656,10,519.3199999999999,51.931999999999995,150.82,7,16,3.0,3.0,5.3,1.0,2.0,1.5,1.0,0
CUST_01054,41,Male,San Diego,Free,555,12,747.38,62.281666666666666,173.6,8,73,4.0,3.0,2.7,0.75,5.0,2.8,1.0,0
CUST_01055,18,Male,Portland,Basic,276,13,820.0,63.07692307692308,190.81,7,15,2.0,1.0,3.0,0.5,3.0,1.67,1.0,0
CUST_01056,30,Male,Los Angeles,Enterprise,404,20,926.11,46.3055,113.44,10,33,0.0,0.0,0.0,0.0,5.0,4.6,4.0,0
CUST_01057,53,Male,Seattle,Basic,376,17,1195.57,70.32764705882353,270.43,8,25,0.0,0.0,0.0,0.0,5.0,3.6,2.0,0
CUST_01058,39,Female,Denver,Premium,665,16,1326.06,82.87875,319.08,8,46,1.0,0.0,0.0,0.0,5.0,3.8,3.0,0
CUST_01059,41,Female,Dallas,Enterprise,434,18,1562.12,86.78444444444443,335.43,9,4,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0
CUST_01060,28,Female,Portland,Enterprise,424,19,1193.41,62.81105263157895,213.58,10,1,0.0,0.0,0.0,0.0,2.0,2.5,2.0,0
CUST_01061,26,Male,Nashville,Basic,570,14,1062.27,75.87642857142858,167.05,7,42,3.0,2.0,5.5,0.667,2.0,3.5,3.0,0
CUST_01062,45,Male,Denver,Premium,553,21,1017.62,48.45809523809524,109.79,9,8,1.0,1.0,6.0,1.0,4.0,4.25,3.0,0
CUST_01063,28,Male,Boston,Free,361,11,323.71,29.428181818181816,60.78,7,6,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1
CUST_01064,18,Male,Dallas,Basic,502,12,778.26,64.855,179.73,6,72,2.0,2.0,4.0,1.0,1.0,3.0,3.0,0
CUST_01065,18,Male,Los Angeles,Enterprise,526,18,1601.6797999999992,88.98221111111107,350.9397999999992,8,1,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0
CUST_01066,36,Male,Boston,Basic,589,20,1092.35,54.61749999999999,204.75,7,1,2.0,2.0,3.0,1.0,1.0,3.0,3.0,0
CUST_01067,43,Male,Houston,Basic,226,13,1158.04,89.08,298.21,6,1,2.0,2.0,2.0,1.0,1.0,5.0,5.0,0
CUST_01068,40,Male,New York,Enterprise,362,17,1309.27,77.01588235294118,327.72,10,13,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0
CUST_01069,45,Male,Dallas,Premium,354,12,761.74,63.47833333333333,251.02,8,15,1.0,1.0,4.0,1.0,4.0,4.75,4.0,0
CUST_01070,38,Female,San Diego,Enterprise,599,16,1281.33,80.083125,189.45,10,13,1.0,1.0,2.0,1.0,5.0,4.4,4.0,0
CUST_01071,36,Male,Austin,Free,643,11,770.4,70.03636363636363,133.85,7,80,4.0,4.0,5.5,1.0,5.0,2.4,1.0,0
CUST_01072,21,Female,Los Angeles,Free,415,16,730.44,45.6525,131.18,9,47,4.0,3.0,3.7,0.75,1.0,4.0,4.0,1
CUST_01073,27,Male,San Antonio,Basic,241,16,831.15,51.946875,115.04,8,35,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0
CUST_01074,45,Female,Dallas,Free,311,13,1022.1500000000001,78.62692307692308,286.66,6,36,3.0,3.0,4.3,1.0,1.0,3.0,3.0,1
CUST_01075,27,Male,Boston,Basic,312,13,616.87,47.45153846153846,125.06,7,38,3.0,1.0,2.0,0.333,0.0,0.0,0.0,0
CUST_01076,33,Male,Nashville,Basic,656,11,552.37,50.21545454545455,170.32,5,78,4.0,4.0,3.8,1.0,1.0,3.0,3.0,0
CUST_01077,33,Non-binary,Chicago,Basic,407,18,1096.16,60.89777777777778,213.36,9,29,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0
CUST_01078,29,Female,Seattle,Free,656,6,420.87,70.145,144.5,5,10,4.0,3.0,2.0,0.75,5.0,2.4,2.0,0
CUST_01079,52,Male,San Diego,Basic,254,20,967.0899999999999,48.354499999999994,259.03,8,6,2.0,2.0,5.0,1.0,4.0,4.75,4.0,0
CUST_01080,50,Male,Seattle,Free,202,13,1136.46,87.42,327.2,8,16,3.0,2.0,6.0,0.667,0.0,0.0,0.0,1
CUST_01081,52,Male,Philadelphia,Free,600,8,380.86,47.6075,76.94,5,152,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0
CUST_01082,30,Male,Portland,Basic,545,14,675.48,48.24857142857143,103.48,8,110,0.0,0.0,0.0,0.0,4.0,3.25,2.0,1
CUST_01083,57,Male,Boston,Premium,599,16,946.24,59.14,170.94,7,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01084,36,Female,San Antonio,Free,217,10,643.1700000000001,64.31700000000001,162.58,6,5,2.0,2.0,2.5,1.0,2.0,2.5,2.0,0
CUST_01085,53,Male,Portland,Premium,675,17,999.73,58.807647058823534,197.92,8,25,2.0,2.0,4.0,1.0,3.0,3.67,3.0,0
CUST_01086,33,Female,Nashville,Free,604,17,1027.56,60.444705882352935,219.99,7,40,4.0,3.0,3.3,0.75,3.0,2.33,1.0,0
CUST_01087,29,Male,Dallas,Free,575,10,364.24,36.424,122.14,5,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST_01088,37,Male,Phoenix,Basic,563,13,1228.4797999999992,94.49844615384609,350.9397999999992,8,10,1.0,1.0,5.0,1.0,5.0,3.8,2.0,0
CUST_01089,41,Female,Chicago,Basic,401,9,682.16,75.79555555555555,154.09,6,59,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1
CUST_01090,21,Male,Portland,Enterprise,501,20,1170.27,58.5135,226.27,9,5,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0
CUST_01091,24,Female,Philadelphia,Basic,200,10,654.8199999999999,65.482,263.9,5,14,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1
CUST_01092,49,Male,Portland,Free,441,9,275.46,30.606666666666666,82.1,6,81,3.0,2.0,6.0,0.667,2.0,2.5,1.0,1
CUST_01093,19,Female,Nashville,Enterprise,651,17,1042.7,61.33529411764706,201.25,8,34,1.0,1.0,5.0,1.0,2.0,2.5,1.0,1
CUST_01094,18,Non-binary,Phoenix,Basic,530,11,848.35,77.12272727272727,200.79,6,8,2.0,2.0,2.0,1.0,1.0,5.0,5.0,0
CUST_01095,18,Female,Seattle,Basic,450,17,992.9200000000001,58.40705882352942,141.91,7,16,2.0,1.0,4.0,0.5,5.0,3.2,2.0,1
CUST_01096,46,Male,Chicago,Basic,421,18,1706.1197999999993,94.7844333333333,350.9397999999992,10,3,1.0,1.0,5.0,1.0,3.0,3.0,2.0,0
CUST_01097,33,Female,Austin,Enterprise,185,17,1068.03,62.825294117647054,189.71,9,15,0.0,0.0,0.0,0.0,5.0,3.8,2.0,0
CUST_01098,54,Female,Los Angeles,Premium,217,13,816.62,62.816923076923075,144.2,9,40,1.0,1.0,2.0,1.0,5.0,3.4,2.0,0
CUST_01099,31,Male,Seattle,Premium,559,14,637.12,45.50857142857143,165.68,8,83,1.0,1.0,3.0,1.0,2.0,4.0,4.0,0
CUST_01100,57,Male,Austin,Basic,574,19,1194.64,62.875789473684215,151.36,7,14,2.0,2.0,4.5,1.0,4.0,4.0,3.0,0
CUST_01101,45,Female,Chicago,Free,386,7,386.51,55.215714285714284,122.04,4,62,2.0,1.0,1.0,0.5,1.0,2.0,2.0,0
CUST_01102,50,Female,Nashville,Free,689,16,981.48,61.3425,249.77,8,98,3.0,3.0,4.0,1.0,4.0,1.75,1.0,0
CUST_01103,36,Male,Nashville,Premium,702,16,997.78,62.36125,184.61,7,41,1.0,1.0,7.0,1.0,4.0,2.75,2.0,1
CUST_01104,60,Male,Los Angeles,Basic,685,15,594.75,39.65,81.35,8,10,2.0,2.0,3.5,1.0,1.0,4.0,4.0,0
CUST_01105,34,Male,Seattle,Free,460,13,675.68,51.97538461538461,171.87,8,3,2.0,1.0,4.0,0.5,2.0,3.0,3.0,0
CUST_01106,49,Female,Seattle,Free,516,14,780.29,55.735,130.78,7,15,4.0,3.0,2.3,0.75,1.0,5.0,5.0,0
CUST_01107,46,Female,Boston,Premium,305,16,728.26,45.51625,190.48,6,79,3.0,3.0,3.0,1.0,2.0,4.0,3.0,0
CUST_01108,38,Male,Austin,Basic,700,16,692.93,43.308125,142.67,7,19,1.0,1.0,5.0,1.0,4.0,3.25,3.0,1
CUST_01109,33,Female,San Diego,Basic,435,14,626.8000000000001,44.77142857142858,101.03,8,13,5.0,4.0,5.5,0.8,3.0,3.33,2.0,1
CUST_01110,30,Female,Seattle,Basic,422,16,991.79,61.986875,161.78,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01111,44,Male,San Diego,Basic,481,20,868.5,43.425,156.88,9,14,4.0,4.0,3.8,1.0,5.0,3.0,2.0,1
CUST_01112,44,Female,Boston,Basic,316,16,952.76,59.5475,140.31,7,16,2.0,1.0,4.0,0.5,5.0,2.6,1.0,0
CUST_01113,31,Male,Phoenix,Basic,267,11,933.36,84.8509090909091,346.34,6,5,1.0,1.0,5.0,1.0,2.0,4.5,4.0,0
CUST_01114,51,Female,Los Angeles,Basic,670,16,1041.23,65.076875,179.58,9,136,1.0,0.0,0.0,0.0,2.0,2.5,2.0,0
CUST_01115,38,Male,Chicago,Free,281,13,596.85,45.91153846153846,80.83,10,1,3.0,3.0,3.3,1.0,2.0,2.5,2.0,0
CUST_01116,30,Male,San Antonio,Basic,236,15,729.62,48.641333333333336,199.07,9,48,2.0,2.0,7.0,1.0,5.0,2.8,2.0,0
CUST_01117,62,Male,San Diego,Basic,523,13,906.51,69.73153846153846,157.63,7,1,2.0,2.0,2.5,1.0,0.0,0.0,0.0,1
CUST_01118,42,Female,Philadelphia,Enterprise,584,17,625.5600000000001,36.797647058823536,103.48,9,9,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0
CUST_01119,44,Male,Philadelphia,Premium,405,14,970.0,69.28571428571429,344.13,6,9,3.0,3.0,5.7,1.0,3.0,2.67,2.0,0
CUST_01120,54,Female,Denver,Basic,378,7,556.6500000000001,79.52142857142859,282.47,7,158,2.0,2.0,3.0,1.0,1.0,5.0,5.0,0
CUST_01121,40,Male,San Antonio,Premium,598,22,1214.58,55.208181818181814,257.17,8,26,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0
CUST_01122,61,Male,Boston,Free,352,10,464.39,46.439,122.3,7,87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01123,18,Female,Dallas,Enterprise,623,19,1082.39,56.96789473684211,179.24,9,47,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0
CUST_01124,18,Female,Philadelphia,Free,484,10,816.46,81.646,212.69,7,22,4.0,3.0,2.0,0.75,5.0,2.4,1.0,1
CUST_01125,18,Female,San Diego,Free,606,8,709.9599999999999,88.74499999999999,270.07,6,37,3.0,3.0,3.0,1.0,2.0,2.5,1.0,0
CUST_01126,57,Female,Phoenix,Free,271,12,791.31,65.9425,163.29,8,22,4.0,3.0,6.0,0.75,3.0,2.67,2.0,0
CUST_01127,38,Female,Houston,Free,587,15,1408.339799999999,93.88931999999994,350.9397999999992,8,17,4.0,2.0,2.0,0.5,2.0,4.0,3.0,1
CUST_01128,18,Male,Los Angeles,Free,680,13,577.88,44.45230769230769,200.51,7,65,3.0,2.0,4.0,0.667,1.0,5.0,5.0,1
CUST_01129,32,Male,Phoenix,Basic,338,16,1092.08,68.255,163.34,10,5,1.0,1.0,4.0,1.0,2.0,3.0,3.0,0
CUST_01130,26,Male,Nashville,Free,303,7,261.56,37.36571428571428,77.1,5,72,2.0,1.0,6.0,0.5,0.0,0.0,0.0,1
CUST_01131,37,Female,Houston,Free,568,12,514.26,42.855,118.14,6,61,3.0,2.0,2.0,0.667,4.0,2.75,2.0,0
CUST_01132,31,Male,Nashville,Basic,396,10,286.77,28.677,54.96,7,61,2.0,1.0,5.0,0.5,5.0,3.4,3.0,0
CUST_01133,18,Male,Portland,Free,411,7,408.3,58.32857142857143,144.09,4,12,3.0,2.0,4.5,0.667,1.0,2.0,2.0,1
CUST_01134,28,Female,Houston,Enterprise,568,17,1151.16,67.71529411764706,224.01,8,15,0.0,0.0,0.0,0.0,4.0,4.75,4.0,0
CUST_01135,57,Male,San Diego,Basic,204,9,1249.8495999999984,138.8721777777776,350.9397999999992,5,8,1.0,1.0,4.0,1.0,3.0,3.67,3.0,0
CUST_01136,24,Female,San Diego,Free,221,11,473.65,43.059090909090905,108.08,8,15,2.0,2.0,4.5,1.0,3.0,4.0,3.0,1
CUST_01137,44,Male,Portland,Basic,416,12,890.6,74.21666666666667,171.15,6,34,2.0,2.0,7.0,1.0,0.0,0.0,0.0,1
CUST_01138,40,Female,San Diego,Free,708,4,202.39000000000001,50.597500000000004,66.23,3,50,2.0,1.0,3.0,0.5,0.0,0.0,0.0,0
CUST_01139,49,Female,Los Angeles,Basic,329,11,803.8299999999999,73.07545454545453,195.76,7,3,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1
CUST_01140,36,Female,Dallas,Free,263,13,692.98,53.30615384615385,150.48,7,41,4.0,3.0,3.7,0.75,2.0,1.5,1.0,1
CUST_01141,43,Female,Houston,Free,511,10,665.5397999999991,66.55397999999991,350.9397999999992,5,56,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0
CUST_01142,55,Male,Austin,Premium,370,21,1238.73,58.98714285714286,170.56,9,11,4.0,3.0,5.0,0.75,0.0,0.0,0.0,0
CUST_01143,46,Female,New York,Free,680,9,918.1997999999992,102.02219999999991,350.9397999999992,6,32,2.0,2.0,2.5,1.0,5.0,2.0,1.0,1
CUST_01144,26,Female,Phoenix,Premium,225,17,1146.33,67.43117647058823,210.22,10,26,0.0,0.0,0.0,0.0,2.0,4.5,4.0,0
CUST_01145,23,Male,Austin,Premium,250,14,784.67,56.04785714285714,156.67,6,16,2.0,2.0,4.5,1.0,1.0,3.0,3.0,0
CUST_01146,19,Female,Phoenix,Free,182,12,611.3199999999999,50.94333333333333,194.67,7,3,2.0,2.0,2.5,1.0,4.0,2.75,1.0,0
CUST_01147,33,Male,New York,Enterprise,621,18,1092.17,60.67611111111111,174.12,8,62,0.0,0.0,0.0,0.0,2.0,4.5,4.0,0
CUST_01148,33,Male,San Antonio,Premium,594,17,965.23,56.77823529411765,134.27,7,1,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0
CUST_01149,58,Male,Portland,Free,461,12,561.78,46.815,93.92,7,50,4.0,3.0,3.0,0.75,3.0,3.33,3.0,0
CUST_01150,53,Female,Denver,Free,357,7,306.63,43.80428571428571,75.05,5,8,3.0,2.0,5.0,0.667,3.0,2.0,1.0,1
CUST_01151,48,Male,Boston,Premium,319,17,878.63,51.68411764705883,113.49,8,6,2.0,2.0,5.0,1.0,5.0,4.0,3.0,0
CUST_01152,24,Female,Philadelphia,Free,685,12,764.4,63.699999999999996,194.23,6,92,4.0,2.0,5.5,0.5,1.0,4.0,4.0,0
CUST_01153,52,Female,San Antonio,Enterprise,679,15,1057.51,70.50066666666666,181.52,9,21,1.0,1.0,6.0,1.0,5.0,4.2,2.0,0
CUST_01154,45,Female,Austin,Free,532,10,538.21,53.821000000000005,147.46,7,11,4.0,4.0,4.2,1.0,4.0,2.0,1.0,0
CUST_01155,19,Male,Philadelphia,Enterprise,436,20,1137.5,56.875,169.47,8,46,1.0,1.0,6.0,1.0,2.0,4.5,4.0,0
CUST_01156,54,Non-binary,Los Angeles,Basic,336,9,278.5,30.944444444444443,62.14,5,21,1.0,1.0,7.0,1.0,1.0,3.0,3.0,0
CUST_01157,34,Female,Dallas,Free,270,10,529.97,52.997,139.06,6,11,5.0,5.0,4.0,1.0,3.0,1.67,1.0,0
CUST_01158,51,Male,Boston,Basic,445,13,734.34,56.48769230769231,224.19,9,28,1.0,1.0,4.0,1.0,1.0,4.0,4.0,0
CUST_01159,57,Male,Nashville,Free,610,9,403.14,44.79333333333333,90.77,6,14,3.0,3.0,4.7,1.0,4.0,1.75,1.0,0
CUST_01160,35,Male,Chicago,Basic,632,18,1580.26,87.79222222222222,247.17,9,10,1.0,1.0,6.0,1.0,2.0,4.5,4.0,0
CUST_01161,30,Female,San Antonio,Premium,349,13,805.85,61.98846153846154,173.06,7,48,0.0,0.0,0.0,0.0,4.0,4.5,4.0,0
CUST_01162,41,Female,Boston,Basic,384,16,1012.29,63.268125,138.85,7,61,2.0,2.0,7.0,1.0,3.0,2.33,1.0,0
CUST_01163,29,Female,Dallas,Free,357,7,235.38,33.62571428571429,60.3,4,99,5.0,4.0,3.8,0.8,0.0,0.0,0.0,0
CUST_01164,50,Male,Boston,Basic,584,10,280.04,28.004,76.51,6,135,2.0,2.0,2.5,1.0,5.0,3.4,2.0,1
CUST_01165,37,Female,Houston,Enterprise,210,17,1346.78,79.22235294117647,253.68,8,7,1.0,1.0,5.0,1.0,4.0,4.5,3.0,0
CUST_01166,45,Female,San Antonio,Premium,219,14,952.9,68.06428571428572,231.18,9,41,2.0,2.0,4.0,1.0,1.0,4.0,4.0,0
CUST_01167,19,Male,New York,Enterprise,685,17,988.99,58.17588235294118,146.18,8,29,1.0,1.0,3.0,1.0,2.0,5.0,5.0,0
CUST_01168,31,Female,New York,Basic,591,13,668.83,51.448461538461544,182.26,6,55,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0
CUST_01169,39,Male,Denver,Premium,390,18,985.31,54.739444444444445,145.14,9,7,1.0,1.0,3.0,1.0,5.0,3.6,3.0,0
CUST_01170,44,Female,Boston,Free,246,14,861.62,61.544285714285714,229.68,7,5,5.0,4.0,4.0,0.8,1.0,2.0,2.0,0
CUST_01171,38,Male,Dallas,Basic,264,18,924.92,51.38444444444444,210.43,9,18,0.0,0.0,0.0,0.0,3.0,4.33,3.0,0
CUST_01172,32,Male,Chicago,Free,204,12,449.26,37.43833333333333,132.84,8,43,4.0,3.0,4.7,0.75,3.0,2.0,2.0,0
CUST_01173,49,Male,Chicago,Free,396,8,411.27,51.40875,141.83,5,22,0.0,0.0,0.0,0.0,3.0,2.33,2.0,1
CUST_01174,32,Female,Portland,Basic,405,15,894.48,59.632,199.79,7,7,1.0,1.0,7.0,1.0,1.0,4.0,4.0,1
CUST_01175,37,Male,Chicago,Premium,329,17,1083.62,63.74235294117646,245.33,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01176,59,Non-binary,Austin,Free,425,6,400.33000000000004,66.72166666666668,124.43,6,150,4.0,3.0,4.7,0.75,0.0,0.0,0.0,0
CUST_01177,41,Male,Austin,Free,387,15,678.53,45.23533333333333,109.57,8,2,3.0,3.0,4.0,1.0,3.0,2.67,2.0,0
CUST_01178,32,Male,Dallas,Basic,210,12,592.57,49.380833333333335,88.86,6,29,0.0,0.0,0.0,0.0,3.0,3.67,2.0,0
CUST_01179,33,Female,Dallas,Free,230,11,565.0699999999999,51.37,185.5,7,44,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0
CUST_01180,42,Male,Denver,Basic,425,12,960.59,80.04916666666666,199.75,7,66,2.0,2.0,2.5,1.0,0.0,0.0,0.0,0
CUST_01181,18,Female,San Diego,Premium,714,14,627.98,44.855714285714285,147.72,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01182,51,Female,Philadelphia,Enterprise,392,18,1070.9,59.49444444444445,216.43,10,7,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0
CUST_01183,18,Male,Seattle,Enterprise,619,21,1113.36,53.01714285714285,191.57,9,16,1.0,1.0,2.0,1.0,5.0,4.0,3.0,0
CUST_01184,40,Male,San Antonio,Free,416,9,384.06,42.67333333333333,118.16,7,58,3.0,3.0,4.0,1.0,2.0,2.0,2.0,0
CUST_01185,39,Male,Boston,Free,704,7,306.47,43.78142857142858,75.66,4,42,4.0,4.0,3.8,1.0,5.0,2.6,1.0,0
CUST_01186,43,Male,Austin,Basic,246,14,829.8,59.271428571428565,154.98,9,10,1.0,1.0,4.0,1.0,5.0,4.2,2.0,0
CUST_01187,34,Non-binary,Phoenix,Enterprise,498,20,991.76,49.588,157.99,9,23,2.0,2.0,7.0,1.0,1.0,5.0,5.0,0
CUST_01188,47,Female,Denver,Free,679,10,786.31,78.631,199.95,7,43,1.0,0.0,0.0,0.0,2.0,3.5,3.0,1
CUST_01189,38,Male,Austin,Free,240,10,299.81,29.981,51.71,6,9,4.0,3.0,3.3,0.75,4.0,2.75,1.0,0
CUST_01190,60,Female,Chicago,Enterprise,195,17,1160.98,68.29294117647059,192.38,8,21,1.0,0.0,0.0,0.0,4.0,2.25,1.0,0
CUST_01191,41,Female,Seattle,Basic,342,17,682.99,40.17588235294118,112.14,8,17,0.0,0.0,0.0,0.0,5.0,4.2,3.0,0
CUST_01192,37,Female,Chicago,Free,483,11,729.46,66.31454545454545,182.79,8,21,5.0,4.0,5.0,0.8,4.0,1.5,1.0,0
CUST_01193,60,Female,New York,Enterprise,619,15,1133.19,75.546,342.83,7,29,3.0,2.0,3.5,0.667,0.0,0.0,0.0,0
CUST_01194,19,Female,Houston,Free,712,4,263.61,65.9025,118.17,4,63,2.0,1.0,2.0,0.5,1.0,4.0,4.0,0
CUST_01195,19,Male,San Diego,Premium,410,13,950.17,73.09,146.22,7,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01196,55,Female,San Antonio,Basic,576,16,997.01,62.313125,152.82,8,31,3.0,2.0,3.5,0.667,2.0,3.0,1.0,0
CUST_01197,30,Male,San Antonio,Basic,523,20,1417.71,70.88550000000001,326.1,8,26,3.0,3.0,2.0,1.0,1.0,3.0,3.0,0
CUST_01198,39,Male,San Antonio,Enterprise,218,18,983.49,54.638333333333335,240.16,8,35,2.0,2.0,4.5,1.0,2.0,5.0,5.0,0
CUST_01199,50,Male,Boston,Basic,249,21,1324.93,63.091904761904765,332.61,9,20,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0
CUST_01200,40,Female,Nashville,Basic,668,14,1022.27,73.01928571428572,196.36,7,18,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0
CUST_01201,36,Male,Denver,Premium,590,12,566.73,47.2275,111.99,7,7,2.0,2.0,4.0,1.0,1.0,5.0,5.0,0
CUST_01202,47,Non-binary,Dallas,Basic,519,15,846.74,56.449333333333335,135.27,8,42,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1
CUST_01203,41,Female,Dallas,Free,399,9,502.01,55.778888888888886,113.2,5,101,1.0,1.0,3.0,1.0,1.0,4.0,4.0,0
CUST_01204,36,Male,Seattle,Basic,242,14,943.76,67.41142857142857,220.89,7,15,2.0,2.0,3.0,1.0,5.0,3.2,2.0,0
CUST_01205,18,Male,Dallas,Basic,346,13,1219.56,93.81230769230768,267.68,7,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0
CUST_01206,37,Male,Philadelphia,Basic,554,15,876.42,58.428,202.74,8,2,1.0,1.0,1.0,1.0,4.0,3.25,2.0,0
CUST_01207,51,Female,San Diego,Free,186,11,439.08,39.916363636363634,84.36,8,29,4.0,3.0,4.7,0.75,1.0,1.0,1.0,1
CUST_01208,32,Female,Philadelphia,Premium,369,14,664.97,47.49785714285714,106.47,8,33,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0
CUST_01209,44,Male,Seattle,Premium,461,9,422.91,46.99,115.16,5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01210,20,Male,Austin,Enterprise,236,20,1693.02,84.651,328.49,8,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST_01211,52,Female,Houston,Free,479,16,950.94,59.43375,129.15,9,12,2.0,0.0,0.0,0.0,4.0,3.75,3.0,0
CUST_01212,26,Male,Phoenix,Basic,426,11,552.41,50.21909090909091,127.21,7,81,1.0,1.0,6.0,1.0,5.0,3.8,3.0,1
CUST_01213,26,Male,Houston,Basic,427,13,575.4,44.26153846153846,70.57,7,9,2.0,1.0,3.0,0.5,3.0,3.67,3.0,0
CUST_01214,30,Male,Boston,Basic,436,10,448.3,44.83,64.1,5,43,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0
